timestamp,detectionType,detected,reason,request,response

2025-03-16T13:39:30.458Z,specification,false,Request/Response conform to specifications,"{""url"":""http://localhost:3000/api/v2/mgmts/oauth/2.0/token"",""method"":""POST"",""authorization"":"""",""user-agent"":""node"",""x-api-tran-id"":""anya123456SVQKOPMIH8RXSBL"",""x-api-type"":"""",""x-csrf-token"":"""",""cookie"":"""",""set-cookie"":"""",""content-type"":""application/x-www-form-urlencoded"",""content-length"":""168"",""body"":{""grant_type"":""client_credentials"",""client_id"":""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca"",""client_secret"":""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o"",""scope"":""manage""}}","{""x-api-tran-id"":""anya123456SVQKOPMIH8RXSBL"",""content-type"":""application/json;charset=UTF-8"",""status"":""200"",""body"":{""rsp_code"":""0000"",""rsp_msg"":""Success"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1tYW5hZ2VtZW50Il0sImp0aSI6ImI0ZGQwN2NlLThmYWMtNDRmYS04ZGNkLWZjYzc4MzYyMDRkMSIsImlhdCI6MTc0MTkzNjc3OCwiZXhwIjoxNzQxOTQwMzc4LCJzY29wZSI6WyJtYW5hZ2UiXX0.-R7xqoiVg2J9mwnLlZBF29_fA37JHwrgCTb0IYJd4bk"",""expires_in"":3600,""scope"":""manage"",""timestamp"":""20250314071938""}}"
2025-03-16T13:39:30.458Z,specification,false,Request/Response conform to specifications,"{""url"":""http://localhost:3000/api/v2/mgmts/orgs?search_timestamp="",""method"":""GET"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1tYW5hZ2VtZW50Il0sImp0aSI6ImI0ZGQwN2NlLThmYWMtNDRmYS04ZGNkLWZjYzc4MzYyMDRkMSIsImlhdCI6MTc0MTkzNjc3OCwiZXhwIjoxNzQxOTQwMzc4LCJzY29wZSI6WyJtYW5hZ2UiXX0.-R7xqoiVg2J9mwnLlZBF29_fA37JHwrgCTb0IYJd4bk"",""user-agent"":""node"",""x-api-tran-id"":""anya123456SE6UTNKLPO7BI91"",""x-api-type"":"""",""x-csrf-token"":"""",""cookie"":"""",""set-cookie"":"""",""content-type"":""application/json;charset=UTF-8"",""content-length"":""0"",""body"":""\""\""""}","{""x-api-tran-id"":""anya123456SE6UTNKLPO7BI91"",""content-type"":""application/json;charset=UTF-8"",""status"":""200"",""body"":{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250314071938"",""org_cnt"":2,""org_list"":[{""id"":""4038a0f9-c51a-4578-b5e7-a3a525bd6135"",""name"":""Bond Bank"",""opType"":""I"",""orgCode"":""bond123456"",""orgType"":""01"",""authType"":""01"",""industry"":""bank"",""serialNum"":""bondserial00"",""createdAt"":""2025-02-12T07:14:10.661Z"",""updatedAt"":""2025-02-12T07:14:10.661Z""},{""id"":""441d9a01-ef41-494f-8743-c55f269827d9"",""name"":""Anya Bank"",""opType"":""I"",""orgCode"":""anya123456"",""orgType"":""01"",""authType"":""01"",""industry"":""bank"",""serialNum"":""anyaserial00"",""createdAt"":""2025-02-12T07:14:09.343Z"",""updatedAt"":""2025-02-12T07:14:09.343Z""}]}}"
2025-03-16T13:39:30.459Z,specification,false,Request/Response conform to specifications,"{""url"":""http://localhost:3000/api/oauth/2.0/token"",""method"":""POST"",""authorization"":"""",""user-agent"":""node"",""x-api-tran-id"":""anya123456S1RQXF7GLAS7EKV"",""x-api-type"":"""",""x-csrf-token"":"""",""cookie"":"""",""set-cookie"":"""",""content-type"":""application/x-www-form-urlencoded"",""content-length"":""164"",""body"":{""grant_type"":""client_credentials"",""client_id"":""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca"",""client_secret"":""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o"",""scope"":""ca""}}","{""x-api-tran-id"":""anya123456S1RQXF7GLAS7EKV"",""content-type"":""application/json;charset=UTF-8"",""status"":""200"",""body"":{""rsp_code"":""0000"",""rsp_msg"":""Success"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSJdLCJqdGkiOiI3MTU0NjA0My0zNmE4LTQxMGYtYmQ3MC0wZjJmMDhkNjY4NWEiLCJpYXQiOjE3NDE5MzY3NzksImV4cCI6MTc0MTk0MDM3OSwic2NvcGUiOlsiY2EiXX0.stPsnvdnpVs9ZoD2sa48kjqiXh6xqJD2OsyAfLMn4fo"",""expires_in"":3600,""scope"":""ca"",""issued_at"":1741936779}}"
2025-03-16T13:39:30.459Z,specification,false,Request/Response conform to specifications,"{""url"":""http://localhost:3000/api/ca/sign_request"",""method"":""POST"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSJdLCJqdGkiOiI3MTU0NjA0My0zNmE4LTQxMGYtYmQ3MC0wZjJmMDhkNjY4NWEiLCJpYXQiOjE3NDE5MzY3NzksImV4cCI6MTc0MTk0MDM3OSwic2NvcGUiOlsiY2EiXX0.stPsnvdnpVs9ZoD2sa48kjqiXh6xqJD2OsyAfLMn4fo"",""user-agent"":""node"",""x-api-tran-id"":""anya123456SXTTHQJTYTENW1B"",""x-api-type"":"""",""x-csrf-token"":"""",""cookie"":"""",""set-cookie"":"""",""content-type"":""application/json;charset=UTF-8"",""content-length"":""543"",""body"":{""sign_tx_id"":""anya123456_certauth00_20250314071941_anyaserial00"",""user_ci"":""MDQyNjIz"",""real_name"":""Glenna Johnston"",""phone_num"":""+821085039342"",""request_title"":""Request for Consent to Use Personal Information"",""device_code"":""MO"",""device_browser"":""WB"",""return_app_scheme_url"":""https://anya-bank.com/return"",""consent_type"":""1"",""consent_cnt"":1,""consent_list"":[{""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250314071941_XXAB00490000"",""consent_title"":""Consent Request for Transmission"",""consent"":""Y29uc2VudC0wMDI="",""consent_len"":16}]}}","{""x-api-tran-id"":""anya123456SXTTHQJTYTENW1B"",""content-type"":""application/json;charset=UTF-8"",""status"":""200"",""body"":{""rsp_code"":""0000"",""rsp_msg"":""Electronic signature request successful, cert_tx_id has been provided."",""sign_ios_app_scheme_url"":""mydataauth://auth?tx_id=2025031407194110a05bc2f7f645ac9b44c21a76"",""sign_aos_app_scheme_url"":""mydataauth://auth?tx_id=2025031407194110a05bc2f7f645ac9b44c21a76"",""sign_web_url"":""https://mydataauth.com/auth?tx_id=2025031407194110a05bc2f7f645ac9b44c21a76"",""cert_tx_id"":""2025031407194110a05bc2f7f645ac9b44c21a76""}}"
2025-03-16T13:39:30.459Z,specification,false,Request/Response conform to specifications,"{""url"":""http://localhost:3000/api/ca/sign_result"",""method"":""POST"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSJdLCJqdGkiOiI3MTU0NjA0My0zNmE4LTQxMGYtYmQ3MC0wZjJmMDhkNjY4NWEiLCJpYXQiOjE3NDE5MzY3NzksImV4cCI6MTc0MTk0MDM3OSwic2NvcGUiOlsiY2EiXX0.stPsnvdnpVs9ZoD2sa48kjqiXh6xqJD2OsyAfLMn4fo"",""user-agent"":""node"",""x-api-tran-id"":""anya123456SY7IWLMZRC9Z57J"",""x-api-type"":"""",""x-csrf-token"":"""",""cookie"":"""",""set-cookie"":"""",""content-type"":""application/json;charset=UTF-8"",""content-length"":""122"",""body"":{""sign_tx_id"":""anya123456_certauth00_20250314071941_anyaserial00"",""cert_tx_id"":""2025031407194110a05bc2f7f645ac9b44c21a76""}}","{""x-api-tran-id"":""anya123456SY7IWLMZRC9Z57J"",""content-type"":""application/json;charset=UTF-8"",""status"":""200"",""body"":{""rsp_code"":""0000"",""rsp_msg"":""Success"",""signed_consent_cnt"":1,""signed_consent_list"":[{""signed_consent_len"":212,""signed_consent"":""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURJPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTRUMDc6MTk6NDYuNDM5WiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9"",""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250314071941_XXAB00490000"",""user_id"":""5d65ca66-8702-4084-b5cf-c4a8b608d8d7"",""certificate_id"":""30340051-6b5d-4e48-b9e3-3b7340f6aa41""}]}}"
2025-03-16T13:39:30.460Z,specification,false,Request/Response conform to specifications,"{""url"":""http://localhost:3000/api/ca/sign_verification"",""method"":""POST"",""authorization"":""Bearer undefined"",""user-agent"":""node"",""x-api-tran-id"":""anya123456S8CF9F8GQZEFB4X"",""x-api-type"":"""",""x-csrf-token"":"""",""cookie"":"""",""set-cookie"":"""",""content-type"":""application/json;charset=UTF-8"",""content-length"":""464"",""body"":{""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250314071941_XXAB00490000"",""cert_tx_id"":""2025031407194110a05bc2f7f645ac9b44c21a76"",""signed_consent_len"":212,""signed_consent"":""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURJPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTRUMDc6MTk6NDYuNDM5WiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9"",""consent_type"":""1"",""consent_len"":16,""consent"":""Y29uc2VudC0wMDI=""}}","{""x-api-tran-id"":""anya123456S8CF9F8GQZEFB4X"",""content-type"":""application/json;charset=UTF-8"",""status"":""200"",""body"":{""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250314071941_XXAB00490000"",""rsp_code"":""0000"",""rsp_msg"":""Success"",""result"":true,""user_ci"":""MDQyNjIz""}}"
2025-03-16T13:39:30.460Z,specification,false,Request/Response conform to specifications,"{""url"":""http://localhost:3000/api/v2/mgmts/oauth/2.0/token"",""method"":""POST"",""authorization"":"""",""user-agent"":""node"",""x-api-tran-id"":""anya123456SOUQZRMABGAFPN6"",""x-api-type"":"""",""x-csrf-token"":"""",""cookie"":"""",""set-cookie"":"""",""content-type"":""application/x-www-form-urlencoded"",""content-length"":""168"",""body"":{""grant_type"":""client_credentials"",""client_id"":""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca"",""client_secret"":""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o"",""scope"":""manage""}}","{""x-api-tran-id"":""anya123456SOUQZRMABGAFPN6"",""content-type"":""application/json;charset=UTF-8"",""status"":""200"",""body"":{""rsp_code"":""0000"",""rsp_msg"":""Success"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1tYW5hZ2VtZW50Il0sImp0aSI6IjAyNDgzMzdiLTZlMjUtNDI3Ny04YTE2LWE1ZTNkZjNiZGM1MSIsImlhdCI6MTc0MTkzNjc5NiwiZXhwIjoxNzQxOTQwMzk2LCJzY29wZSI6WyJtYW5hZ2UiXX0.zFkdv1WFaEp17AcmfgsKMhFxj_vzsgvkyrj2BTbyXbg"",""expires_in"":3600,""scope"":""manage"",""timestamp"":""20250314071956""}}"
2025-03-16T13:39:30.460Z,specification,false,Request/Response conform to specifications,"{""url"":""http://localhost:3000/api/v2/mgmts/orgs?search_timestamp="",""method"":""GET"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1tYW5hZ2VtZW50Il0sImp0aSI6IjAyNDgzMzdiLTZlMjUtNDI3Ny04YTE2LWE1ZTNkZjNiZGM1MSIsImlhdCI6MTc0MTkzNjc5NiwiZXhwIjoxNzQxOTQwMzk2LCJzY29wZSI6WyJtYW5hZ2UiXX0.zFkdv1WFaEp17AcmfgsKMhFxj_vzsgvkyrj2BTbyXbg"",""user-agent"":""node"",""x-api-tran-id"":""anya123456SFSV3CRHTQFWBH7"",""x-api-type"":"""",""x-csrf-token"":"""",""cookie"":"""",""set-cookie"":"""",""content-type"":""application/json;charset=UTF-8"",""content-length"":""0"",""body"":""\""\""""}","{""x-api-tran-id"":""anya123456SFSV3CRHTQFWBH7"",""content-type"":""application/json;charset=UTF-8"",""status"":""200"",""body"":{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250314071956"",""org_cnt"":2,""org_list"":[{""id"":""4038a0f9-c51a-4578-b5e7-a3a525bd6135"",""name"":""Bond Bank"",""opType"":""I"",""orgCode"":""bond123456"",""orgType"":""01"",""authType"":""01"",""industry"":""bank"",""serialNum"":""bondserial00"",""createdAt"":""2025-02-12T07:14:10.661Z"",""updatedAt"":""2025-02-12T07:14:10.661Z""},{""id"":""441d9a01-ef41-494f-8743-c55f269827d9"",""name"":""Anya Bank"",""opType"":""I"",""orgCode"":""anya123456"",""orgType"":""01"",""authType"":""01"",""industry"":""bank"",""serialNum"":""anyaserial00"",""createdAt"":""2025-02-12T07:14:09.343Z"",""updatedAt"":""2025-02-12T07:14:09.343Z""}]}}"
2025-03-16T13:39:30.460Z,specification,false,Request/Response conform to specifications,"{""url"":""http://localhost:3000/api/oauth/2.0/token"",""method"":""POST"",""authorization"":"""",""user-agent"":""node"",""x-api-tran-id"":""anya123456SLDMZQJ1Q2XRRCM"",""x-api-type"":"""",""x-csrf-token"":"""",""cookie"":"""",""set-cookie"":"""",""content-type"":""application/x-www-form-urlencoded"",""content-length"":""164"",""body"":{""grant_type"":""client_credentials"",""client_id"":""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca"",""client_secret"":""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o"",""scope"":""ca""}}","{""x-api-tran-id"":""anya123456SLDMZQJ1Q2XRRCM"",""content-type"":""application/json;charset=UTF-8"",""status"":""200"",""body"":{""rsp_code"":""0000"",""rsp_msg"":""Success"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsInN1YiI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwiYXVkIjpbImFueWExMjM0NTYiLCJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSJdLCJqdGkiOiI0NDI5ZDU0Yy02YmRiLTRiNmMtOTE2Zi1lYTIyMWIzNjU4MzIiLCJpYXQiOjE3NDE5MzY3OTYsImV4cCI6MTc0MTk0MDM5Niwic2NvcGUiOlsiY2EiXX0.Hl-vG2OWnhNcBDJQRC7Jn6WTFMVbQqBLSe4qqjjOJII"",""expires_in"":3600,""scope"":""ca"",""issued_at"":1741936796}}"
